Price,Close,High,Low,Open,Volume
2021-04-15,16.101953506469727,16.17878474757404,15.597309090815079,15.628241420804386,598480000
2021-04-16,15.877694129943848,16.130390304662303,15.830546736316233,16.01788592380803,335208000
2021-04-19,15.328149795532227,15.772925068709624,15.199681555105782,15.502517902458697,404420000
2021-04-20,15.138065338134766,15.463102203802215,14.930270810439842,15.2897323339473,334132000
2021-04-21,15.32690143585205,15.328896916496383,15.069216084835492,15.085679513842445,216776000
2021-04-22,14.817769050598145,15.404732561298331,14.751164524185567,15.341371048130137,277788000
2021-04-23,15.231863021850586,15.301460301608195,14.867661555012145,14.90158663664739,227500000
2021-04-26,15.444144248962402,15.445142465109392,15.091916687323039,15.15178586643442,197796000
2021-04-27,15.348103523254395,15.636221596795826,15.320912841584207,15.544422833233098,164572000
2021-04-28,15.243335723876953,15.498277676293545,15.182219958648238,15.330894227668153,209416000
2021-04-29,15.291231155395508,15.402736381978652,15.038534950223827,15.36631623880317,173196000
2021-04-30,14.976669311523438,15.331391948089882,14.964196843057776,15.141309320988226,201912000
2021-05-03,14.804298400878906,15.21340147755802,14.75515647295377,15.091917896623228,203912000
2021-05-04,14.319859504699707,14.60548351021586,13.979605762771778,14.605234194064387,405324000
2021-05-05,14.426876068115234,14.781100101801474,14.356031261377987,14.676827896830993,292024000
2021-05-06,14.491233825683594,14.539378487118478,14.186901594652294,14.46354450761362,193380000
2021-05-07,14.779850006103516,14.938003023510056,14.639657265536973,14.775859044936462,229328000
2021-05-10,14.23454761505127,14.773615795008425,14.218832132261557,14.754906615043028,268904000
2021-05-11,14.274957656860352,14.323351634044649,13.719924719305602,13.794760482002326,285584000
2021-05-12,13.728407859802246,14.229060437427753,13.679265928326647,13.978858330909597,303408000
2021-05-13,13.635358810424805,14.049950595936458,13.429559766023772,14.003052519447177,285404000
2021-05-14,14.211844444274902,14.296658550664981,13.718425969261272,13.85961691969852,258616000
2021-05-17,14.134515762329102,14.138257407772128,13.823198871455904,14.126034255250337,216980000
2021-05-18,13.985095024108887,14.372745519517464,13.973370502654468,14.235795762666928,186256000
2021-05-19,14.03498649597168,14.048706499059273,13.513629233408702,13.536828009610145,344000000
2021-05-20,14.580538749694824,14.65163286884981,14.23928678743322,14.27121638379957,321592000
2021-05-21,14.958956718444824,15.188703425984997,14.836974524702576,15.130580416079416,672992000
2021-05-24,15.577855110168457,15.710563644329422,15.142807873342774,15.179228020538691,554816000
2021-05-25,15.613523483276367,15.783899665814532,15.448635110688258,15.731514727761729,435408000
2021-05-26,15.665657997131348,15.75920293057551,15.552157306044998,15.699833338314958,370440000
2021-05-27,15.454123497009277,15.71555051632216,15.426184862339127,15.665410373290658,581476000
2021-05-28,16.208967208862305,16.241895971116058,15.467094680123962,15.467094680123962,644536000
2021-06-01,16.228923797607422,16.352403800369448,15.868464047555406,16.23441255900083,472804000
2021-06-02,16.741552352905273,16.881746071409232,16.19999004949202,16.216703748851284,594168000
2021-06-03,16.932636260986328,17.22125498992199,16.546732821979486,16.66422546779681,580008000
2021-06-04,17.5398006439209,17.622368055128227,17.05810666050364,17.075067769868372,617120000
2021-06-07,17.58046531677246,17.77354263442321,17.15514900611069,17.532821181039893,575756000
2021-06-08,17.418819427490234,17.582958923593143,17.21326870411962,17.488915337757103,323848000
2021-06-09,17.324251174926758,17.540577737096076,17.221952924975888,17.481443908099,381656000
2021-06-10,17.390872955322266,17.45774307819324,17.142361968917207,17.316020982496898,287772000
2021-06-11,17.79033660888672,17.90411363882301,17.409583602817733,17.4452630164284,416308000
2021-06-14,17.983457565307617,18.004166969872166,17.628155834968865,17.870929296898357,321376000
2021-06-15,17.753658294677734,17.980962987632783,17.693277600448408,17.879911606048573,243032000
2021-06-16,17.775365829467773,17.91958353995756,17.55005801824615,17.755905195170822,307124000
2021-06-17,18.620704650878906,18.79810611840695,17.72147040936355,17.739684174936865,809656000
2021-06-18,18.602243423461914,19.337051296587735,18.547600217514674,18.74720925040845,968856000
2021-06-21,18.39116096496582,18.500198024071427,17.787845033883595,18.39914471862578,672384000
2021-06-22,18.84975814819336,18.926608906477334,18.349989315922674,18.43532257349855,580144000
2021-06-23,19.019926071166992,19.115239981737396,18.87071896862218,18.970523502620498,332356000
2021-06-24,19.167888641357422,19.381969002613765,19.050867815752664,19.19009619510468,320924000
2021-06-25,18.99372673034668,19.30761156950993,18.85749466808226,19.242738343073697,278364000
2021-06-28,19.94585609436035,20.03942246672652,19.28116021957744,19.323327144916856,495436000
2021-06-29,19.98752784729004,20.0593854330577,19.618501034039646,19.84355949521781,367632000
2021-06-30,19.963321685791016,20.123008141898186,19.82484337892794,19.960077929726754,326568000
2021-07-01,20.172412872314453,20.415934458571698,19.979790088281508,20.085583376246788,480136000
2021-07-02,20.446870803833008,20.46508647311361,20.248011813789205,20.400213258209888,342764000
2021-07-06,20.657962799072266,20.80118113777911,20.310395391135646,20.69688597806527,446708000
2021-07-07,20.331850051879883,20.8341145152586,20.292178758495766,20.812656990353336,418428000
2021-07-08,19.863765716552734,20.093564122900922,19.6621617169279,19.817606917401573,503300000
2021-07-09,20.010976791381836,20.040918715853827,19.71555703698652,19.923399184588114,296624000
2021-07-12,20.472326278686523,20.492535034513597,20.14821141495392,20.20035899004123,321984000
2021-07-13,20.21034049987793,20.421177072633764,20.074607174846243,20.360545091713128,290708000
2021-07-14,19.80263900756836,20.377760476462427,19.714063893797253,20.317878521725746,380100000
2021-07-15,18.929101943969727,19.80812755137837,18.821563045317962,19.772946881797132,550564000
2021-07-16,18.125429153442383,19.119478676564796,18.037602165140598,18.993227261905172,688224000
2021-07-19,18.742971420288086,19.00470680886536,17.830510618055737,17.88016446386464,749060000
2021-07-20,18.575546264648438,18.801103456143284,18.12842375795582,18.693315181670442,434687000
2021-07-21,19.371984481811523,19.48875591069997,18.70529352111529,18.8450187156054,371017000
2021-07-22,19.55562400817871,19.848049421651616,19.238246035598664,19.603530332750754,323826000
2021-07-23,19.519697189331055,19.661419287341204,19.21229982860389,19.617504834776412,195672000
2021-07-26,19.256214141845703,19.403923102253973,18.876957289741938,19.273181046040857,203943000
2021-07-27,19.170377731323242,19.583566393449697,18.704291478525434,19.227265294286486,248863000
2021-07-28,19.464797973632812,19.607517516369594,18.95779361775231,19.281158375800597,202191000
2021-07-29,19.623489379882812,19.814115259602676,19.290142035937052,19.480767915656916,190781000
2021-07-30,19.460813522338867,19.591555584870218,19.22527564605388,19.379970874276353,183497000
2021-08-02,19.71131706237793,19.921904233138225,19.323079030267465,19.661415755310717,217444000
2021-08-03,19.776187896728516,20.182390274194812,19.182352134817574,19.70133404155252,301811000
2021-08-04,20.234291076660156,20.278205521702283,19.78916357102333,19.950846929194604,231309000
2021-08-05,20.596580505371094,20.692393154502234,20.302158201908725,20.45984969496931,211435000
2021-08-06,20.326112747192383,20.529713688642694,20.170418133567217,20.483804250982395,178497000
2021-08-09,20.255252838134766,20.467835028243996,20.103550099834685,20.405956179536695,146443000
2021-08-10,19.896955490112305,20.3899874565726,19.796151565943244,20.282199176211822,179238000
2021-08-11,19.66042137145996,20.009736320835124,19.39194907291539,20.00374755330397,185925000
2021-08-12,19.86601448059082,19.989770257125812,19.581572837770192,19.831083184357613,151652000
2021-08-13,20.148460388183594,20.174410440365634,19.812120528310967,19.866015619081058,183063000
2021-08-16,19.910926818847656,20.247266666197447,19.414898595152216,20.095563946017467,210876000
2021-08-17,19.419885635375977,19.73127476041715,19.229259783534665,19.64644026948646,204585000
2021-08-18,19.002708435058594,19.595544866678445,18.962785866867872,19.461806547574923,285913000
2021-08-19,19.759225845336914,20.454861269634367,18.725253653836848,19.455820378156627,766555000
2021-08-20,20.77522850036621,20.82413231277957,19.893958576601463,19.951843634128345,675741000
2021-08-23,21.914989471435547,21.953912637697005,20.90896449211399,20.92992326653267,575807000
2021-08-24,21.750316619873047,21.915991866302953,21.492822504104275,21.71039595169489,297299000
2021-08-25,22.169492721557617,22.42598932810224,21.67945517617645,21.694425187857046,347701000
2021-08-26,22.024778366088867,22.296244986769413,21.747322979236767,22.156519800185734,237940000
2021-08-27,22.59166717529297,22.677499186315313,22.1235858467584,22.14055275031009,304722000
2021-08-30,22.643566131591797,22.997870420582704,22.506835308984314,22.785288227910794,262580000
2021-08-31,22.34510040283203,22.654547314624754,22.080573357585745,22.654547314624754,259850000
2021-09-01,22.400999069213867,22.6565432689924,22.317149164147136,22.444921264036402,201767000
2021-09-02,22.356077194213867,22.5527265281326,22.255257402579083,22.477859460229688,187834000
2021-09-03,22.80228042602539,22.945025163564388,22.160426989655846,22.28520416436348,280532000
2021-09-07,22.621606826782227,22.85818389928316,22.481855074765093,22.792301556058288,198107000
2021-09-08,22.29918098449707,22.56969783016477,21.937824840229606,22.472870612760197,254434000
2021-09-09,22.137466430664062,22.497822958424248,22.09154890429937,22.2722260026907,196856000
2021-09-10,22.437931060791016,22.585666045977288,22.230301661552243,22.3081617342925,248376000
2021-09-13,22.11251449584961,22.92306738036152,21.819037926230113,22.643565794821583,297500000
2021-09-14,22.20235252380371,22.37005231992242,22.046630468572637,22.235292739206184,199755000
2021-09-15,22.30117416381836,22.327128790605283,21.926842645088676,22.269231618806316,166538000
2021-09-16,22.20235252380371,22.23728998132844,21.887913502132495,22.143457680555073,156033000
2021-09-17,21.860963821411133,22.28121293503668,21.791088897999387,22.260250458013157,294503000
2021-09-20,21.075366973876953,21.394796269672202,20.62517066753281,21.108307191830807,349440000
2021-09-21,21.208127975463867,21.386807845872013,20.912656086018604,21.37882268516904,204688000
2021-09-22,21.901887893676758,21.920853125557176,21.158215095129172,21.327912128787432,268726000
2021-09-23,22.441926956176758,22.494831982851498,21.850981216288375,22.100535599860237,248555000
2021-09-24,22.04163932800293,22.109518907997682,21.822032170050097,22.030659255697596,217655000
2021-09-27,21.62139129638672,21.760143470518976,21.2869893416157,21.67130141072756,245215000
2021-09-28,20.66210174560547,21.380819505247572,20.61418697443618,21.17618501067139,343069000
2021-09-29,20.480426788330078,20.97953549307052,20.430514775486866,20.90267308763545,218394000
2021-09-30,20.6790714263916,21.028447899952347,20.65112146082263,20.730978777298063,221009000
2021-10-01,20.705026626586914,20.821816741395786,20.166985966603068,20.71301178727077,240978000
2021-10-04,19.696826934814453,20.505382530506473,19.520142401715756,20.467450161052863,345635000
2021-10-05,20.414546966552734,20.61119632306067,19.81861097790981,19.914440531201745,279282000
2021-10-06,20.663103103637695,20.683066006725557,20.044207413142928,20.08413702721624,297202000
2021-10-07,21.037431716918945,21.283991146995888,20.934614688656062,21.05439970617636,256919000
2021-10-08,20.793867111206055,21.168198655581648,20.737967177618067,21.06338628010417,151258000
2021-10-11,20.658109664916992,21.025453714167025,20.474437640291974,20.53832463804558,163388000
2021-10-12,20.634151458740234,21.01946305631361,20.491406720482697,20.79087117970902,162134000
2021-10-13,20.901670455932617,20.952580130398154,20.676073521950528,20.88070798479063,180652000
2021-10-14,21.70723533630371,21.716218165545374,21.084347145675174,21.2500515955608,243589000
2021-10-15,21.823030471801758,21.89190772292581,21.623388114406936,21.771123116168322,226994000
2021-10-18,22.182384490966797,22.251261726908208,21.605413883313947,21.710228144586907,189494000
2021-10-19,22.250263214111328,22.339103345258327,21.99771399322036,22.236286329716435,161473000
2021-10-20,22.0636043548584,22.393016088228258,21.942819735297952,22.26524397589859,146276000
2021-10-21,22.651548385620117,22.670515521260796,22.043634743194115,22.057609725687847,187590000
2021-10-22,22.685489654541016,23.08876883510016,22.520784764956712,22.782316869271607,249384000
2021-10-25,23.124704360961914,23.313366624665722,22.72941036695993,22.93204761316031,230235000
2021-10-26,24.67293930053711,25.213974869371594,23.881353608778358,23.946238274906523,485898000
2021-10-27,24.407413482666016,25.04527433046167,24.238714120183378,24.43037319839513,245990000
2021-10-28,24.896541595458984,24.905526329388703,24.479287429286938,24.833654169797057,234204000
2021-10-29,25.521425247192383,25.663172324583815,24.955436510698554,24.956434179821755,292503000
2021-11-01,25.780960083007812,25.847840084274786,25.182029270853185,25.603277891011974,265740000
2021-11-02,26.35393714904785,26.630443800586487,25.754008647795548,25.775970695234736,294112000
2021-11-03,26.550588607788086,26.736257885079084,26.18823669145558,26.622460770347384,239910000
2021-11-04,29.74787712097168,31.30908830102063,27.06965929215075,27.1804614836932,1153631000
2021-11-05,29.698965072631836,31.344026169769215,29.357573760166225,30.133189111166136,851260000
2021-11-08,30.74909019470215,31.044562078228413,29.853687906602364,30.095257100540373,503101000
2021-11-09,30.60235023498535,32.25240536927589,29.910586692885936,32.22445540409807,646746000
2021-11-10,29.40648651123047,30.795007684124137,28.726700694204265,29.303671381538468,636206000
2021-11-11,30.335826873779297,30.53547111994607,29.72392062926723,30.41368885328482,332172000
2021-11-12,30.335826873779297,30.625310840326254,29.577181403873656,29.956505090800796,413054000
2021-11-15,29.971481323242188,30.589377463979112,29.194868197276868,30.497542394456953,384909000
2021-11-16,30.14916229248047,30.335829239294053,29.65304845353224,29.70595538237963,264484000
2021-11-17,29.208837509155273,30.454613856525594,28.74865886986643,30.363774569901803,428508000
2021-11-18,31.6185359954834,32.701600981553746,31.265166937653447,32.3093037900349,781711000
2021-11-19,32.92620086669922,33.029017896497656,31.848126173173046,32.1855229924307,533867000
2021-11-22,31.89903450012207,34.585237499045725,31.843134569619874,33.457250774716556,754335000
2021-11-23,31.689409255981445,32.30231504757292,30.824951877188276,31.47878494694513,532163000
2021-11-24,32.615753173828125,32.796430268773015,30.872865407724007,31.404916194627244,435162000
2021-11-26,31.44684410095215,32.651691371674744,31.294116955311978,32.541886844605834,283069000
2021-11-29,33.316505432128906,33.35244056007408,31.97889388198749,32.30830747192931,454964000
2021-11-30,32.61775207519531,33.293547238259045,31.807201135850928,33.1098733083412,622066000
2021-12-01,31.3828067779541,33.233730509017,31.327897791811758,33.163847037265576,484368000
2021-12-02,32.07265853881836,32.42407527825426,30.973486769169387,31.16217404160202,472890000
2021-12-03,30.64204216003418,32.07565883655849,30.07997526142237,31.946871396495098,544325000
2021-12-06,29.98712921142578,30.190789071404463,27.991447670105416,29.830388390939543,658938000
2021-12-07,32.37316131591797,32.395127959045375,30.600110843618886,30.905604468520064,593053000
2021-12-08,31.77315902709961,32.23638934166426,31.368830769181603,31.945872127735292,475551000
2021-12-09,30.439374923706055,32.15152943630747,30.37747759278244,31.681308898695704,488507000
2021-12-10,30.14786148071289,31.253023852068488,29.81142111664036,31.09828051683146,488825000
2021-12-13,28.114242553710938,30.243702380556975,28.069317192701146,30.198777019547183,598344000
2021-12-14,28.289947509765625,28.630380897695307,27.204752533680146,27.653006394167146,667035000
2021-12-15,30.408428192138672,30.449360484950862,27.79177958037332,28.352846759249026,698297000
2021-12-16,28.339866638183594,31.108263190119512,28.046356062123596,31.100277051829675,707366000
2021-12-17,27.754838943481445,28.873977889427657,27.713906655561953,27.938533439355357,713758000
2021-12-20,27.672977447509766,28.097271049755637,27.099931065404437,27.259665261839245,461847000
2021-12-21,29.02672004699707,29.071645398068522,27.35549812964779,28.32688388466556,524385000
2021-12-22,29.351184844970703,29.50592817367341,28.401763640214508,28.843031098779086,395184000
2021-12-23,29.590787887573242,30.009092843460877,29.382135257364602,29.70559672375242,343022000
2021-12-27,30.893619537353516,31.035383962810204,29.59078601588562,29.61075326548385,403686000
2021-12-28,30.271652221679688,31.277977905348152,29.962165591356168,31.260008143886495,420591000
2021-12-29,29.951187133789062,30.497279803008535,29.31724123086997,30.222736781538188,343139000
2021-12-30,29.53687858581543,30.4064327474698,29.49095543219482,29.77747767481591,308864000
2021-12-31,29.362163543701172,29.980137105910405,29.282296456577313,29.624727330491215,266530000
2022-01-03,30.070985794067383,30.66000627931691,29.7355432643999,29.765494136324673,391547000
2022-01-04,29.241371154785156,30.417414835885722,28.30193349857539,30.22673196562964,527154000
2022-01-05,27.558164596557617,29.367156106933656,27.487283342694774,28.900930584702312,498064000
2022-01-06,28.13121795654297,28.3907865291219,27.020066811811066,27.594111045626185,454186000
2022-01-07,27.20176124572754,28.37481152274753,27.012076171656993,28.094277933052773,409939000
2022-01-10,27.354507446289062,27.423393129443014,25.601422412131438,26.53686698684518,594681000
2022-01-11,27.770814895629883,28.018404238255883,26.79443993254991,27.277635601334605,404089000
2022-01-12,27.952512741088867,28.547521945653298,27.562161186858624,28.02039872605383,383413000
2022-01-13,26.53087615966797,28.432711916840443,26.454002439892395,28.331879782801753,540171000
2022-01-14,26.897266387939453,27.151844065989813,26.166481411018356,26.256332132191215,395832000
2022-01-18,25.85999298095703,26.59377326564465,25.72721438047937,26.2164006022105,424270000
2022-01-19,25.025379180908203,26.49892832131284,25.010404695653143,26.0356999320055,488315000
2022-01-20,24.10990333557129,25.536531617661183,24.038022374582336,25.261988581437013,435181000
2022-01-21,23.335195541381836,24.781789348955137,23.22437976023664,23.467974158799773,718958000
2022-01-24,23.333194732666016,23.34118087123155,20.853319714976386,22.29292496932322,913982000
2022-01-25,22.28693199157715,22.904905572344614,21.96347056463895,22.5085634982334,664616000
2022-01-26,22.73418617248535,24.017052261754255,22.262969812456795,23.201409463998974,755959000
2022-01-27,21.90756607055664,23.955161337957513,21.639011692590543,23.528870251058976,573353000
2022-01-28,22.802078247070312,22.820048010786028,21.2606411698598,21.975451978511124,543774000
2022-01-31,24.445344924926758,24.46830745303142,23.01372584022643,23.143509157916917,564680000
2022-02-01,24.597095489501953,25.103253717255267,23.85033625236034,25.062321421500396,518925000
2022-02-02,25.200092315673828,25.77413652411393,24.512235152700143,25.751175898285492,543419000
2022-02-03,23.908235549926758,25.035360614903343,23.7405152363661,24.417388950040785,410178000
2022-02-04,24.27861785888672,24.59409311674788,23.592758367545358,23.932193940298127,354829000
2022-02-07,24.68694496154785,25.140189757444848,24.161817299723978,24.33153512640469,376868000
2022-02-08,25.066312789916992,25.188109973378168,23.940185358317635,24.31855581216835,410359000
2022-02-09,26.660659790039062,26.68062703967792,25.31090532386906,25.57945778603928,524282000
2022-02-10,25.78112030029297,26.88029199241875,25.557493212952927,25.951837797639563,513200000
2022-02-11,23.90923309326172,26.108576124561857,23.733526643975967,25.87296793175538,605472000
2022-02-14,24.22671127319336,24.833701652225905,23.715560277682595,23.894263948675658,440424000
2022-02-15,26.45100975036621,26.50092597097795,24.74285017482241,24.90757522618656,699869000
2022-02-16,26.46697998046875,26.537863140940146,25.509572699884902,26.215399506016617,732676000
2022-02-17,24.46630859375,25.742186483134226,24.124877394367978,25.587443159331453,810595000
2022-02-18,23.60274887084961,24.944517374991335,23.0616489021975,24.627044538271853,761255000
2022-02-22,23.35116195678711,24.02404261438531,22.96181013342797,22.99675186607909,633422000
2022-02-23,22.349828720092773,24.114894762773204,22.263972973204215,23.762480228980326,566511000
2022-02-24,23.70856475830078,23.76047845607352,20.855310771280255,20.98010320414657,735801000
2022-02-25,24.116891860961914,24.176791710137138,23.342181178525813,23.68161683082187,528866000
2022-02-28,24.344511032104492,24.62404680167832,23.667637295528454,23.95216392519215,477319000
2022-03-01,23.438016891479492,24.33652400952197,23.093590432350926,24.25066636648078,412056000
2022-03-02,24.183902740478516,24.372622143771075,23.38010408188159,23.720595472214217,389642000
2022-03-03,23.678661346435547,24.289748837084414,23.434025615218154,24.22584313015337,365095000
2022-03-04,22.901819229125977,23.64470992553815,22.44849535444989,23.349151527595453,431415000
2022-03-07,21.32017707824707,22.998673440750736,21.298210506121205,22.782993850535895,450821000
2022-03-08,21.481935501098633,22.33965450203602,20.619222885631505,21.27724110901547,557467000
2022-03-09,22.97970199584961,23.185394367769312,22.213844863846813,22.353635611315923,492742000
2022-03-10,22.624235153198242,22.754040584396947,21.84939060205411,22.497423605794957,428066000
2022-03-11,22.06706428527832,23.110506975941554,22.01314390939732,22.987689188437532,367209000
2022-03-14,21.29821014404297,22.228820318728076,21.12746547113503,21.836406388025072,385354000
2022-03-15,22.938758850097656,23.00366250236793,21.290220556676502,21.485927570007107,491996000
2022-03-16,24.459495544433594,24.56034486331442,23.137469206995515,23.46497952691432,671422000
2022-03-17,24.72909164428711,24.80497668926542,23.870372704390515,24.08405447817584,471941000
2022-03-18,26.413578033447266,26.529406294109233,24.587305098288375,24.762043546046197,730719000
2022-03-21,26.694156646728516,27.111534860017848,25.92829953534137,26.467495668789798,591727000
2022-03-22,26.484474182128906,27.197410882322774,26.0331480863701,26.687170788445144,547007000
2022-03-23,25.59579849243164,26.572339716942118,25.53688640474462,26.08706394055433,502120000
2022-03-24,28.108049392700195,28.27779612825921,25.868391968189446,26.12700677334034,877379000
2022-03-25,27.65073013305664,28.315737960951427,27.230358020391172,27.84444125922463,579016000
2022-03-28,28.17694854736328,28.20790248898893,27.16545760949653,27.71463915464083,425494000
2022-03-29,28.613296508789062,28.90286335581957,27.938303300567007,28.65223794852146,488984000
2022-03-30,27.648733139038086,28.453531684725228,27.462011557556274,28.261818392904335,463487000
2022-03-31,27.24533462524414,28.20590083771921,27.22935962818796,27.740595719601412,523440000
2022-04-01,26.672191619873047,27.45502363901107,26.22785509776325,27.334203673017093,517235000
2022-04-04,27.31922721862793,27.516932102328365,26.573340698508392,26.688169090583745,397120000
2022-04-05,25.892356872558594,27.27828893534931,25.78152222598664,27.21338526635959,436615000
2022-04-06,24.370624542236328,25.2622933065519,23.96722731524635,24.89683955279914,703833000
2022-04-07,24.17192268371582,24.685156601846888,23.443011069347975,24.404575242698815,557992000
2022-04-08,23.084543228149414,23.887345810332338,23.02762897247493,23.88135423462788,524781000
2022-04-11,21.884334564208984,22.286733808249235,21.6277176293122,22.180892796983603,575207000
2022-04-12,21.471956253051758,22.691137491631736,21.25028693694631,22.503417907714887,662258000
2022-04-13,22.16990852355957,22.46646676859581,21.423024124718566,21.695617970938446,516943000
2022-04-14,21.226318359375,22.743055580371742,21.131460624678123,22.471459680760894,569097000
2022-04-18,21.750539779663086,22.055083666940355,21.047588412617543,21.16840838713387,525701000
2022-04-19,22.164918899536133,22.33965734015811,21.282235522822155,21.6876306095713,512781000
2022-04-20,21.44999122619629,22.63622077972926,21.168411829964914,22.483448878342738,468974000
2022-04-21,20.152923583984375,22.358631336623358,19.970195729327173,21.676648588732977,656209000
2022-04-22,19.48591423034668,20.455467722123217,19.47093719579181,20.272739901628956,624713000
2022-04-25,19.872343063354492,19.915278254714234,19.067544384147862,19.173385420548957,641566000
2022-04-26,18.760000228881836,19.758509922421833,18.64217605457202,19.68861454859501,653143000
2022-04-27,18.387557983398438,19.1384362193415,18.26274426449241,18.570283927104484,499460000
2022-04-28,19.752519607543945,20.00714066217904,18.462445183944375,18.938733622082346,570327000
2022-04-29,18.51936149597168,20.09800480982903,18.4894055173981,19.373086888003254,500435000
2022-05-02,19.503894805908203,19.544832172934576,18.36359630294147,18.513372406921704,572049000
2022-05-03,19.57278823852539,19.795457400172918,19.10448728291866,19.37108959561253,475751000
2022-05-04,20.303695678710938,20.369597303040585,18.723054655992087,19.89330889681918,648855000
2022-05-05,18.815914154052734,19.895302371911562,18.47242699993512,19.837390157764972,626331000
2022-05-06,18.64716911315918,19.482921680420777,17.963190456897568,18.708079031615256,633297000
2022-05-09,16.924741744995117,18.22779542444679,16.801923943519693,18.00712599442022,644455000
2022-05-10,17.56878089904785,18.170883005035126,16.999630564197307,17.662640691957996,761474000
2022-05-11,16.605215072631836,17.726542535689873,16.543309102981745,17.321147470140332,670167000
2022-05-12,16.150894165039062,16.76298149965486,15.54380139786344,16.19482921795703,708728000
2022-05-13,17.67961311340332,17.90128240110297,16.568272791130713,16.762981888811495,670437000
2022-05-16,17.238271713256836,17.76149097316578,17.080508137659688,17.482907432187133,521446000
2022-05-17,18.14990997314453,18.343621089228208,17.607719963945716,18.047062839170657,585830000
2022-05-18,16.912755966186523,18.090997643189556,16.83886684721538,17.678613056238493,545161000
2022-05-19,17.098480224609375,17.660640897431914,16.709060156263103,16.911758641120088,621310000
2022-05-20,16.66912269592285,17.38405531019267,15.731521872600373,17.306172430180016,739105000
2022-05-23,16.872819900512695,16.8897947657689,16.154891466587518,16.249749215248556,639889000
2022-05-24,16.129924774169922,16.5722653567093,15.756482555895747,16.485395120803982,588550000
2022-05-25,16.949703216552734,17.085500221228898,15.976155839200233,15.996126491080718,781132000
2022-05-26,17.82439613342285,18.065036189309456,15.998121456043195,16.01210053062162,996575000
2022-05-27,18.78296661376953,18.85286198739482,18.07302578186419,18.158898057106445,738379000
2022-05-31,18.644176483154297,19.171389553024493,18.322655814178496,18.951716170907666,664100000
2022-06-01,18.292695999145508,19.02460335515626,18.0949911393861,18.696095121189064,544514000
2022-06-02,19.562801361083984,19.589761549956243,18.17087971947534,18.26473949541427,648656000
2022-06-03,18.692102432250977,19.303191835749494,18.494397541135466,19.053564390265077,598779000
2022-06-06,18.758005142211914,19.30818465793029,18.536335835975503,19.11047975543617,422406000
2022-06-07,18.897798538208008,18.971687674946523,18.160897380063037,18.44447458144695,388914000
2022-06-08,18.6241512298584,19.1554704276452,18.51129488030824,18.77495718183472,363252000
2022-06-09,18.02490997314453,18.908777944947435,18.017918959326458,18.457356562773256,395574000
2022-06-10,16.952287673950195,17.674362380758854,16.847420542929978,17.577486341900993,465248000
2022-06-13,15.626985549926758,16.291134881225393,15.58603762907859,15.979533699772945,604153000
2022-06-14,15.815742492675781,16.04544781168294,15.392284148777547,15.710876316967129,469680000
2022-06-15,16.505861282348633,16.846424724197163,15.90562921694011,16.074412726931428,563936000
2022-06-16,15.581042289733887,15.921606622517551,15.38129832975535,15.839710789340169,545749000
2022-06-17,15.859685897827148,15.974538557468978,15.308391988601153,15.627982329327754,630334000
2022-06-21,16.544809341430664,16.986243386755977,16.386012332405663,16.4539261416444,483089000
2022-06-22,16.339073181152344,16.64068691370497,16.159303129246847,16.205243814426826,437135000
2022-06-23,16.20424461364746,16.563782789727732,15.832719799795274,16.497867235207003,463680000
2022-06-24,17.104089736938477,17.1180717654359,16.289133681115587,16.47889114280101,472153000
2022-06-27,16.84741973876953,17.307830444412946,16.604730567119148,17.289853821496003,427968000
2022-06-28,15.961557388305664,17.179996171072997,15.924604060610628,16.878382420849093,461149000
2022-06-29,15.522117614746094,15.799761859563224,15.15059375718044,15.79376996942057,482352000
2022-06-30,15.139608383178711,15.547086445265439,14.842988386307411,15.341349641249797,686070000
2022-07-01,14.50442123413086,15.043730401705298,14.373589250036863,14.879940640439832,577610000
2022-07-05,14.94485855102539,14.951849566498286,14.03702185442208,14.156868242152196,651397000
2022-07-06,15.110645294189453,15.299403648376261,14.770080956968398,14.99079891664079,529066000
2022-07-07,15.837715148925781,15.924603756791948,15.369315204242922,15.436229890249514,492903000
2022-07-08,15.817741394042969,16.016487204765824,15.369315366485964,15.410263287789268,467972000
2022-07-11,15.132617950439453,15.507138249502445,15.018763459499633,15.506139124864289,437321000
2022-07-12,15.062707901000977,15.411261460861052,14.857970199382459,15.248469852801644,458483000
2022-07-13,15.144601821899414,15.355332353370683,14.446496574604533,14.571336675038442,521918000
2022-07-14,15.352335929870605,15.453206563375947,14.70915967918238,15.088673698746,456235000
2022-07-15,15.741836547851562,15.761810467578528,15.4252416814492,15.638968622990012,385935000
2022-07-18,16.080400466918945,16.875381604656468,15.981528101270582,16.28114352403893,670517000
2022-07-19,16.97026252746582,17.088111599252507,16.15131186722845,16.464909340670324,702366000
2022-07-20,17.78421974182129,17.910059913599902,16.779508046241297,16.92532118544545,760538000
2022-07-21,18.02690887451172,18.120788488373734,17.52255573115242,17.862120940409465,557049000
2022-07-22,17.296846389770508,17.944016302358662,17.115078085285656,17.87011155488066,536671000
2022-07-25,17.00222396850586,17.102096434784116,16.627703648644037,16.997229297492076,480748000
2022-07-26,16.51185417175293,16.89736013283814,16.456924215514,16.867397819005358,397865000
2022-07-27,17.76724624633789,17.91305941057788,16.89136718367346,17.010214456123137,569776000
2022-07-28,17.960994720458984,18.1167953076169,17.41769186720875,17.952007360664744,474646000
